X	Yexp	Ymodel
0.23085067700948225	61.584505824352476	61.628787849575396
0.15585067700948224	40.662120011009456	40.63728815621436
0.13085067700948225	33.665963460593616	33.64012159176068
0.11418401034281558	28.997924942550426	28.975343882124893
0.09751734367614892	24.327044976638195	24.310566172489107
0.08967420642124696	22.128051890900903	22.11537666207227
0.08085067700948226	19.65349602826543	19.645788462853325
0.07630522246402771	18.378445487821516	18.373576360225382
0.07085067700948225	16.848137708291894	16.84692183707185
0.06418401034281558	14.977399371499207	14.981010753217532
0.05585067700948225	12.638417542051219	12.648621898399641
0.050850677009482245	11.23470457168093	11.249188585508904
0.04513639129519653	9.629923937756715	9.649836227919492
0.04196178812059336	8.737599826390582	8.76130714036982
