X	Yexp	Ymodel
62.4	49.8	50.723111856963044
46.9	38.275	38.01838592565739
39.6	32.5	32.11566042922756
33.8	27.833333333333332	27.453872839602212
27.5	22.633333333333333	22.412773187606554
24.4	20.129411764705882	19.929522716678616
20.9	17.35	17.115465939467494
19.1	15.736363636363636	15.670695445973896
16.9	13.96	13.895509955710928
14.2	11.733333333333334	11.714414165483088
8.7	7.18	7.2481827610420915
6.3	5.214285714285714	5.293657538925978
4.9	4.155555555555555	4.123444208505496
